"","GO_ID","gene"
"356","KEGG_ARACHIDONIC_ACID_METABOLISM","GPX2"
"357","KEGG_ARACHIDONIC_ACID_METABOLISM","GPX3"
"358","KEGG_ARACHIDONIC_ACID_METABOLISM","GPX4"
"359","KEGG_ARACHIDONIC_ACID_METABOLISM","CYP4F3"
"360","KEGG_ARACHIDONIC_ACID_METABOLISM","PLA2G4E"
"361","KEGG_ARACHIDONIC_ACID_METABOLISM","LTC4S"
"362","KEGG_ARACHIDONIC_ACID_METABOLISM","GGT6"
"363","KEGG_ARACHIDONIC_ACID_METABOLISM","GGT7"
"364","KEGG_ARACHIDONIC_ACID_METABOLISM","GGT5"
"365","KEGG_ARACHIDONIC_ACID_METABOLISM","HPGDS"
"366","KEGG_ARACHIDONIC_ACID_METABOLISM","PLA2G2C"
"367","KEGG_ARACHIDONIC_ACID_METABOLISM","PTGDS"
"368","KEGG_ARACHIDONIC_ACID_METABOLISM","PLA2G2D"
"369","KEGG_ARACHIDONIC_ACID_METABOLISM","PLA2G12A"
"370","KEGG_ARACHIDONIC_ACID_METABOLISM","TBXAS1"
"371","KEGG_LINOLEIC_ACID_METABOLISM","CYP2E1"
"372","KEGG_LINOLEIC_ACID_METABOLISM","CYP3A5"
"373","KEGG_LINOLEIC_ACID_METABOLISM","CYP2J2"
"374","KEGG_LINOLEIC_ACID_METABOLISM","CYP3A4"
"375","KEGG_LINOLEIC_ACID_METABOLISM","PLA2G3"
"376","KEGG_LINOLEIC_ACID_METABOLISM","AKR1B10"
"377","KEGG_LINOLEIC_ACID_METABOLISM","CYP2C18"
"378","KEGG_LINOLEIC_ACID_METABOLISM","CYP1A2"
"379","KEGG_LINOLEIC_ACID_METABOLISM","ALOX15"
"380","KEGG_LINOLEIC_ACID_METABOLISM","PLA2G4E"
"381","KEGG_LINOLEIC_ACID_METABOLISM","JMJD7-PLA2G4B"
"382","KEGG_LINOLEIC_ACID_METABOLISM","PLA2G6"
"383","KEGG_LINOLEIC_ACID_METABOLISM","PLA2G2E"
"384","KEGG_LINOLEIC_ACID_METABOLISM","PLA2G10"
"385","KEGG_LINOLEIC_ACID_METABOLISM","PLA2G2A"
"386","KEGG_LINOLEIC_ACID_METABOLISM","PLA2G4A"
"387","KEGG_LINOLEIC_ACID_METABOLISM","CYP3A43"
"388","KEGG_LINOLEIC_ACID_METABOLISM","PLA2G5"
"389","KEGG_LINOLEIC_ACID_METABOLISM","PLA2G12B"
"390","KEGG_LINOLEIC_ACID_METABOLISM","PLA2G4B"
"391","KEGG_LINOLEIC_ACID_METABOLISM","PLA2G2F"
"392","KEGG_LINOLEIC_ACID_METABOLISM","PLA2G2C"
"393","KEGG_LINOLEIC_ACID_METABOLISM","PLA2G2D"
"394","KEGG_LINOLEIC_ACID_METABOLISM","CYP2C9"
"395","KEGG_LINOLEIC_ACID_METABOLISM","PLA2G12A"
"396","KEGG_LINOLEIC_ACID_METABOLISM","CYP2C19"
"397","KEGG_LINOLEIC_ACID_METABOLISM","CYP2C8"
"398","KEGG_LINOLEIC_ACID_METABOLISM","CYP3A7"
"399","KEGG_LINOLEIC_ACID_METABOLISM","PLA2G1B"
"400","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM","JMJD7-PLA2G4B"
"401","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM","PLA2G6"
"402","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM","PLA2G2E"
"403","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM","PLA2G10"
"404","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM","PLA2G2A"
"405","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM","PLA2G4A"
"406","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM","PLA2G5"
"407","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM","PLA2G12B"
"408","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM","PLA2G4B"
"409","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM","PLA2G2F"
"410","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM","FADS2"
"411","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM","ACOX3"
"412","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM","PLA2G2C"
"413","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM","PLA2G2D"
"414","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM","PLA2G3"
"415","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM","PLA2G12A"
"416","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM","ACOX1"
"417","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM","PLA2G4E"
"418","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM","PLA2G1B"
"419","KEGG_SPHINGOLIPID_METABOLISM","GAL3ST1"
"420","KEGG_SPHINGOLIPID_METABOLISM","SGPP2"
"421","KEGG_SPHINGOLIPID_METABOLISM","GLB1"
"422","KEGG_SPHINGOLIPID_METABOLISM","GALC"
"423","KEGG_SPHINGOLIPID_METABOLISM","SGMS2"
"424","KEGG_SPHINGOLIPID_METABOLISM","GBA"
"425","KEGG_SPHINGOLIPID_METABOLISM","SPHK2"
"426","KEGG_SPHINGOLIPID_METABOLISM","NEU2"
"427","KEGG_SPHINGOLIPID_METABOLISM","PLPP3"
"428","KEGG_SPHINGOLIPID_METABOLISM","NEU1"
"429","KEGG_SPHINGOLIPID_METABOLISM","ACER2"
"430","KEGG_SPHINGOLIPID_METABOLISM","UGCG"
"431","KEGG_SPHINGOLIPID_METABOLISM","DEGS2"
"432","KEGG_SPHINGOLIPID_METABOLISM","ARSA"
"433","KEGG_SPHINGOLIPID_METABOLISM","SPHK1"
"434","KEGG_SPHINGOLIPID_METABOLISM","SGPL1"
"435","KEGG_SPHINGOLIPID_METABOLISM","NEU3"
"436","KEGG_SPHINGOLIPID_METABOLISM","SMPD4"
"437","KEGG_SPHINGOLIPID_METABOLISM","SGMS1"
"438","KEGG_SPHINGOLIPID_METABOLISM","ACER3"
"439","KEGG_SPHINGOLIPID_METABOLISM","CERK"
"440","KEGG_SPHINGOLIPID_METABOLISM","SMPD2"
"441","KEGG_SPHINGOLIPID_METABOLISM","ENPP7"
"442","KEGG_SPHINGOLIPID_METABOLISM","DEGS1"
"443","KEGG_SPHINGOLIPID_METABOLISM","SGPP1"
"444","KEGG_SPHINGOLIPID_METABOLISM","NEU4"
"445","KEGG_SPHINGOLIPID_METABOLISM","GLA"
"446","KEGG_SPHINGOLIPID_METABOLISM","ACER1"
"447","KEGG_SPHINGOLIPID_METABOLISM","PLPP1"
"448","KEGG_SPHINGOLIPID_METABOLISM","ASAH1"
"449","KEGG_SPHINGOLIPID_METABOLISM","PLPP2"
"450","KEGG_SPHINGOLIPID_METABOLISM","SMPD1"
"451","KEGG_SPHINGOLIPID_METABOLISM","B4GALT6"
"452","KEGG_SPHINGOLIPID_METABOLISM","SPTLC2"
"453","KEGG_SPHINGOLIPID_METABOLISM","SPTLC1"
"454","KEGG_SPHINGOLIPID_METABOLISM","SMPD3"
"455","KEGG_SPHINGOLIPID_METABOLISM","KDSR"
"456","KEGG_SPHINGOLIPID_METABOLISM","UGT8"
"457","KEGG_SPHINGOLIPID_METABOLISM","ASAH2"
"458","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES","B3GNT4"
"459","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES","B3GNT2"
"460","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES","ST3GAL6"
"461","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES","B4GALT1"
"462","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES","B3GNT5"
"463","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES","FUT9"
"464","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES","FUT7"
"465","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES","FUT6"
"466","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES","FUT5"
"467","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES","FUT4"
"468","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES","FUT3"
"469","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES","FUT2"
"470","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES","FUT1"
"471","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES","B4GAT1"
"472","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES","GCNT2"
"473","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES","B3GNT3"
"474","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES","B3GALT5"
"475","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES","ABO"
"476","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES","B4GALT3"
"477","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES","B4GALT2"
"478","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES","ST3GAL4"
"479","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES","B4GALT4"
"480","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES","ST3GAL3"
"481","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES","B3GALT2"
"482","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES","B3GALT1"
"483","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES","ST8SIA1"
"484","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES","A4GALT"
"485","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES","B3GALT5"
"486","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES","GLA"
"487","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES","FUT9"
"488","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES","ST3GAL2"
"489","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES","GBGT1"
"490","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES","ST3GAL1"
"491","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES","FUT2"
"492","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES","FUT1"
"493","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES","HEXB"
"494","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES","NAGA"
"495","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES","ST8SIA1"
"496","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES","B3GALNT1"
"497","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES","HEXA"
"498","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES","ST6GALNAC4"
"499","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES","ST6GALNAC3"
"500","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES","ST6GALNAC6"
"501","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES","B4GALNT1"
"502","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES","GLB1"
"503","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES","ST6GALNAC5"
"504","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES","SLC33A1"
"505","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES","ST3GAL5"
"506","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES","ST3GAL2"
"507","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES","ST3GAL1"
"508","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES","HEXB"
"509","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES","ST8SIA1"
"510","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES","B3GALT4"
"511","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES","ST8SIA5"
"512","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES","HEXA"
"513","KEGG_RIBOFLAVIN_METABOLISM","ACP4"
"514","KEGG_RIBOFLAVIN_METABOLISM","ENPP3"
"515","KEGG_RIBOFLAVIN_METABOLISM","ENPP1"
"516","KEGG_RIBOFLAVIN_METABOLISM","ACP6"
"517","KEGG_RIBOFLAVIN_METABOLISM","RFK"
"518","KEGG_RIBOFLAVIN_METABOLISM","ACP3"
"519","KEGG_RIBOFLAVIN_METABOLISM","FLAD1"
"520","KEGG_RIBOFLAVIN_METABOLISM","TYR"
"521","KEGG_RIBOFLAVIN_METABOLISM","MTMR7"
"522","KEGG_RIBOFLAVIN_METABOLISM","MTMR6"
"523","KEGG_RIBOFLAVIN_METABOLISM","PHPT1"
"524","KEGG_RIBOFLAVIN_METABOLISM","MTMR1"
"525","KEGG_RIBOFLAVIN_METABOLISM","ACP1"
"526","KEGG_RIBOFLAVIN_METABOLISM","ACP2"
"527","KEGG_RIBOFLAVIN_METABOLISM","ACP5"
"528","KEGG_RIBOFLAVIN_METABOLISM","MTMR2"
"529","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","NMNAT1"
"530","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","NT5C2"
"531","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","ENPP3"
"532","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","ENPP1"
"533","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","BST1"
"534","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","NNT"
"535","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","AOX1"
"536","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","CD38"
"537","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","NT5M"
"538","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","NADSYN1"
"539","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","NUDT12"
"540","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","NT5C1B"
"541","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","NT5C3A"
"542","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","NMRK1"
"543","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","NT5C1A"
"544","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","QPRT"
"545","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","NAMPT"
"546","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","NT5C"
"547","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","NMNAT3"
"548","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","PNP"
"549","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","NMNAT2"
"550","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","NT5E"
"551","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","NADK"
"552","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","NNMT"
"553","KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS","PPCS"
"554","KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS","ENPP3"
"555","KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS","PANK3"
"556","KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS","PPCDC"
"557","KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS","ENPP1"
"558","KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS","VNN2"
"559","KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS","VNN1"
"560","KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS","PANK1"
"561","KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS","PANK4"
"562","KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS","UPB1"
"563","KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS","DPYS"
"564","KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS","COASY"
"565","KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS","DPYD"
"566","KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS","PANK2"
"567","KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS","BCAT1"
"568","KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS","BCAT2"
"569","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","CARS2"
"570","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","DARS2"
"571","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","RARS1"
"572","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","SARS1"
"573","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","VARS2"
"574","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","YARS2"
"575","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","WARS1"
"576","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","AARS1"
"577","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","FARSA"
"578","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","HARS1"
"579","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","SARS2"
"580","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","RARS2"
"581","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","NARS1"
"582","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","LARS2"
"583","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","FARSB"
"584","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","AARS2"
"585","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","YARS1"
"586","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","NARS2"
"587","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","GARS1"
"588","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","IARS2"
"589","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","KARS1"
"590","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","WARS2"
"591","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","TARS3"
"592","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","LARS1"
"593","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","VARS1"
"594","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","PARS2"
"595","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","MARS2"
"596","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","CARS1"
"597","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","IARS1"
"598","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","TARS2"
"599","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","SEPSECS"
"600","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","MTFMT"
"601","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","TARS1"
"602","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","DARS1"
"603","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","HARS2"
"604","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","PSTK"
"605","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","QARS1"
"606","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","EARS2"
"607","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","EPRS1"
"608","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","FARS2"
"609","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","MARS1"
"610","KEGG_BASAL_TRANSCRIPTION_FACTORS","TBPL2"
"611","KEGG_BASAL_TRANSCRIPTION_FACTORS","TAF1L"
"612","KEGG_BASAL_TRANSCRIPTION_FACTORS","TAF2"
"613","KEGG_BASAL_TRANSCRIPTION_FACTORS","TAF4"
"614","KEGG_BASAL_TRANSCRIPTION_FACTORS","TAF7L"
"615","KEGG_BASAL_TRANSCRIPTION_FACTORS","TAF1"
"616","KEGG_BASAL_TRANSCRIPTION_FACTORS","TAF9B"
"617","KEGG_BASAL_TRANSCRIPTION_FACTORS","GTF2A1L"
"618","KEGG_BASAL_TRANSCRIPTION_FACTORS","STON1"
"619","KEGG_BASAL_TRANSCRIPTION_FACTORS","TBP"
"620","KEGG_BASAL_TRANSCRIPTION_FACTORS","GTF2A1"
"621","KEGG_BASAL_TRANSCRIPTION_FACTORS","GTF2B"
"622","KEGG_BASAL_TRANSCRIPTION_FACTORS","GTF2A2"
"623","KEGG_BASAL_TRANSCRIPTION_FACTORS","TAF11"
"624","KEGG_BASAL_TRANSCRIPTION_FACTORS","TAF12"
"625","KEGG_BASAL_TRANSCRIPTION_FACTORS","TAF5L"
"626","KEGG_BASAL_TRANSCRIPTION_FACTORS","TAF13"
"627","KEGG_BASAL_TRANSCRIPTION_FACTORS","GTF2IRD1"
"628","KEGG_BASAL_TRANSCRIPTION_FACTORS","TAF9"
"629","KEGG_BASAL_TRANSCRIPTION_FACTORS","TAF10"
"630","KEGG_BASAL_TRANSCRIPTION_FACTORS","GTF2H2"
"631","KEGG_BASAL_TRANSCRIPTION_FACTORS","TAF7"
"632","KEGG_BASAL_TRANSCRIPTION_FACTORS","GTF2H1"
"633","KEGG_BASAL_TRANSCRIPTION_FACTORS","TAF6L"
"634","KEGG_BASAL_TRANSCRIPTION_FACTORS","GTF2F2"
"635","KEGG_BASAL_TRANSCRIPTION_FACTORS","GTF2F1"
"636","KEGG_BASAL_TRANSCRIPTION_FACTORS","GTF2E2"
"637","KEGG_BASAL_TRANSCRIPTION_FACTORS","TAF4B"
"638","KEGG_BASAL_TRANSCRIPTION_FACTORS","TAF6"
"639","KEGG_BASAL_TRANSCRIPTION_FACTORS","GTF2E1"
"640","KEGG_BASAL_TRANSCRIPTION_FACTORS","TAF5"
"641","KEGG_BASAL_TRANSCRIPTION_FACTORS","GTF2I"
"642","KEGG_BASAL_TRANSCRIPTION_FACTORS","GTF2H4"
"643","KEGG_BASAL_TRANSCRIPTION_FACTORS","TBPL1"
"644","KEGG_BASAL_TRANSCRIPTION_FACTORS","GTF2H3"
"645","KEGG_NON_HOMOLOGOUS_END_JOINING","XRCC4"
"646","KEGG_NON_HOMOLOGOUS_END_JOINING","MRE11"
"647","KEGG_NON_HOMOLOGOUS_END_JOINING","POLL"
"648","KEGG_NON_HOMOLOGOUS_END_JOINING","POLM"
"649","KEGG_NON_HOMOLOGOUS_END_JOINING","NHEJ1"
"650","KEGG_NON_HOMOLOGOUS_END_JOINING","LIG4"
"651","KEGG_NON_HOMOLOGOUS_END_JOINING","FEN1"
"652","KEGG_NON_HOMOLOGOUS_END_JOINING","DNTT"
"653","KEGG_NON_HOMOLOGOUS_END_JOINING","XRCC5"
"654","KEGG_NON_HOMOLOGOUS_END_JOINING","RAD50"
"655","KEGG_NON_HOMOLOGOUS_END_JOINING","XRCC6"
"656","KEGG_NON_HOMOLOGOUS_END_JOINING","PRKDC"
"657","KEGG_NON_HOMOLOGOUS_END_JOINING","DCLRE1C"
"658","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT","STX12"
"659","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT","STX2"
"660","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT","VAMP5"
"661","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT","GOSR2"
"662","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT","SNAP29"
"663","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT","STX7"
"664","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT","STX6"
"665","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT","STX1A"
"666","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT","STX11"
"667","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT","STX16"
"668","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT","VAMP1"
"669","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT","VAMP3"
"670","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT","BNIP1"
"671","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT","STX3"
"672","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT","VAMP2"
"673","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT","STX10"
"674","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT","VAMP7"
"675","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT","SNAP47"
"676","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT","SEC22B"
"677","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT","VAMP4"
"678","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT","VAMP8"
"679","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT","YKT6"
"680","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT","SNAP23"
"681","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT","BET1L"
"682","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT","STX18"
"683","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT","GOSR1"
"684","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT","SNAP25"
"685","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT","USE1"
"686","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT","STX5"
"687","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT","STX4"
"688","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT","STX19"
